flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
AY 1016,Helsingi,Finnair,11:35,,2025-07-06
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-07-06
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-07-06
AY 1018,Helsingi,Finnair,12:55,,2025-07-06
LH 2405,München,Deutsche Lufthansa,12:55,,2025-07-06
BT 811,Kopenhaagen,Air Baltic Corporation,13:05,,2025-07-06
FR 4645,Stockholm,Ryanair,13:25,,2025-07-06
BT 821,Berliin,Air Baltic Corporation,13:55,,2025-07-06
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-06
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-06
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-07-06
AY 1020,Helsingi,Finnair,14:55,,2025-07-06
BT 316,Riia,Air Baltic Corporation,15:30,,2025-07-06
FR 5694,Dublin,Ryanair,15:35,,2025-07-06
FR 2733,Berliin,Ryanair,16:20,,2025-07-06
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:30,,2025-07-06
AY 1022,Helsingi,Finnair,16:45,,2025-07-06
OJ 225,Kärdla,Nyxair,17:00,,2025-07-06
AY 1024,Helsingi,Finnair,17:20,,2025-07-06
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-07-06
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-07-06
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-06
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-06
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-07-06
BT 827,München,Air Baltic Corporation,19:00,,2025-07-06
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-07-06
W9 5446,London,Wizz Air UK,21:10,,2025-07-06
BT 318,Riia,Air Baltic Corporation,21:25,,2025-07-06
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-07-06
AY 1032,Helsingi,Finnair,22:35,,2025-07-06
FR 4623,Stockholm,Ryanair,23:55,,2025-07-06
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-07-03
FH 732,Antalya,Freebird Airlines,,,2025-07-03
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-03
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-03
LX 1317,Zürich,Swiss,06:00,,2025-07-03
AY 1036,Helsingi,Finnair,06:00,,2025-07-03
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-03
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-03
AY 1012,Helsingi,Finnair,06:55,,2025-07-03
BT 879,Malaga,Air Baltic Corporation,07:15,,2025-07-03
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-03
BT 861,Pariis,Air Baltic Corporation,07:30,,2025-07-03
OJ 223,Kärdla,Nyxair,07:30,,2025-07-03
OJ 201,Kuressaare,Nyxair,07:40,,2025-07-03
BT 902,Vilnius,Air Baltic Corporation,08:10,,2025-07-03
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-03
FR 4645,Stockholm,Ryanair,09:10,,2025-07-03
AY 1014,Helsingi,Finnair,10:00,,2025-07-03
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:55,,2025-07-03
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),11:05,,2025-07-03
AY 1016,Helsingi,Finnair,11:35,,2025-07-03
FR 5694,Dublin,Ryanair,11:45,,2025-07-03
BT 314,Riia,Air Baltic Corporation,12:15,,2025-07-03
FR 2224,London,Ryanair,12:15,,2025-07-03
AY 1018,Helsingi,Finnair,12:55,,2025-07-03
BT 316,Riia,Air Baltic Corporation,13:55,,2025-07-03
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-07-03
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-07-03
LH 881,Frankfurt,Deutsche Lufthansa,14:40,,2025-07-03
AY 1020,Helsingi,Finnair,14:55,,2025-07-03
BT 815,Oslo,Air Baltic Corporation,14:55,,2025-07-03
HN 3415,Tivat,Heston Airlines,15:00,,2025-07-03
AY 1022,Helsingi,Finnair,16:35,,2025-07-03
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-07-03
BT 871,London,Air Baltic Corporation,17:00,,2025-07-03
OJ 225,Kärdla,Nyxair,17:00,,2025-07-03
AY 1024,Helsingi,Finnair,17:20,,2025-07-03
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-07-03
OJ 207,Kuressaare,Nyxair,18:30,,2025-07-03
LH 883,Frankfurt,Deutsche Lufthansa,18:45,,2025-07-03
BT 827,München,Air Baltic Corporation,19:15,,2025-07-03
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-07-03
AY 1028,Helsingi,Finnair,20:00,,2025-07-03
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-07-03
BT 811,Kopenhaagen,Air Baltic Corporation,20:35,,2025-07-03
BT 318,Riia,Air Baltic Corporation,21:50,,2025-07-03
AY 1032,Helsingi,Finnair,22:20,,2025-07-03
BT 362,Riia,Air Baltic Corporation,05:30,,2024-12-31
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-12-31
LH 885,Frankfurt,Deutsche Lufthansa,05:55,,2024-12-31
AY 1036,Helsingi,Finnair,06:00,,2024-12-31
BT 904,Vilnius,Air Baltic Corporation,07:00,,2024-12-31
BT 811,Kopenhaagen,Air Baltic Corporation,07:30,,2024-12-31
OJ 223,Kärdla,Nyxair,07:30,,2024-12-31
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-12-31
OJ 201,Kuressaare,Nyxair,07:40,,2024-12-31
AY 1012,Helsingi,Finnair,08:25,,2024-12-31
BT 312,Riia,Air Baltic Corporation,08:55,,2024-12-31
AY 1014,Helsingi,Finnair,10:35,,2024-12-31
BT 7781,Sharm El Sheikh,Air Baltic Corporation,11:15,,2024-12-31
FR 2224,London,Ryanair,11:25,,2024-12-31
FR 4764,Milano,Ryanair,11:35,,2024-12-31
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-12-31
AY 1020,Helsingi,Finnair,14:40,,2024-12-31
BT 316,Riia,Air Baltic Corporation,15:20,,2024-12-31
AY 1022,Helsingi,Finnair,15:35,,2024-12-31
BT 871,London,Air Baltic Corporation,16:00,,2024-12-31
OJ 225,Kärdla,Nyxair,17:00,,2024-12-31
FR 736,Viin,Ryanair,17:20,,2024-12-31
AY 1026,Helsingi,Finnair,17:20,,2024-12-31
FR 4623,Stockholm,Ryanair,17:40,,2024-12-31
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-12-31
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-12-31
OJ 207,Kuressaare,Nyxair,18:30,,2024-12-31
TK 1424,Istanbul,Turkish Airlines,18:55,,2024-12-31
BT 318,Riia,Air Baltic Corporation,21:25,,2024-12-31
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2024-09-03
CAI 526,Antalya,Corendon Airlines,,,2024-09-03
TK 3025,Antalya,Turkish Airlines,,,2024-09-03
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-03
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-03
AY 1036,Helsingi,Finnair,06:00,,2024-09-03
LX 1317,Zürich,Swiss,06:05,,2024-09-03
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-03
BT 811,Kopenhaagen,Air Baltic Corporation,06:50,,2024-09-03
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-09-03
AY 1012,Helsingi,Finnair,06:55,,2024-09-03
BT 847,Dubrovnik,Air Baltic Corporation,07:15,,2024-09-03
BT 823,München,Air Baltic Corporation,07:20,,2024-09-03
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-03
OJ 223,Kärdla,Nyxair,07:30,,2024-09-03
OJ 201,Kuressaare,Nyxair,07:40,,2024-09-03
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-09-03
BT 312,Riia,Air Baltic Corporation,09:10,,2024-09-03
AY 1014,Helsingi,Finnair,09:55,,2024-09-03
FR 736,Viin,Ryanair,10:45,,2024-09-03
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:30,,2024-09-03
AY 1016,Helsingi,Finnair,11:45,,2024-09-03
AY 1018,Helsingi,Finnair,12:55,,2024-09-03
BT 879,Malaga,Air Baltic Corporation,13:35,,2024-09-03
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-09-03
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-09-03
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-09-03
AY 1020,Helsingi,Finnair,14:55,,2024-09-03
BT 314,Riia,Air Baltic Corporation,15:20,,2024-09-03
BT 871,London,Air Baltic Corporation,15:55,,2024-09-03
HN 3471,Heraklion,Heston Airlines,16:20,,2024-09-03
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-09-03
AY 1022,Helsingi,Finnair,16:35,,2024-09-03
BT 861,Pariis,Air Baltic Corporation,16:35,,2024-09-03
OJ 225,Kärdla,Nyxair,17:00,,2024-09-03
AY 1024,Helsingi,Finnair,17:20,,2024-09-03
OJ 207,Kuressaare,Nyxair,18:30,,2024-09-03
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-09-03
LH 883,Frankfurt,Deutsche Lufthansa,18:30,,2024-09-03
LH 2405,München,Deutsche Lufthansa,19:00,,2024-09-03
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-09-03
FR 330,Veneetsia-Treviso,Ryanair,19:45,,2024-09-03
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-09-03
AY 1028,Helsingi,Finnair,20:00,,2024-09-03
BT 318,Riia,Air Baltic Corporation,21:40,,2024-09-03
AY 1032,Helsingi,Finnair,22:20,,2024-09-03
FR 4623,Stockholm,Ryanair,23:50,,2024-09-03
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2025-10-16
HOT 3471,Heraklion,Valletta Airlines,04:30,,2025-10-16
FH 732,Antalya,Freebird Airlines,04:40,,2025-10-16
U5 7105,Sharm El Sheikh,SkyUp MT,,,2025-10-16
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-16
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-16
LX 1317,Zürich,Swiss,06:00,,2025-10-16
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-16
AY 1036,Helsingi,Finnair,06:00,,2025-10-16
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:20,,2025-10-16
AY 1012,Helsingi,Finnair,06:55,,2025-10-16
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-10-16
BT 879,Malaga,Air Baltic Corporation,07:15,,2025-10-16
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-16
OJ 223,Kärdla,Nyxair,07:30,,2025-10-16
OJ 201,Kuressaare,Nyxair,07:40,,2025-10-16
BT 811,Kopenhaagen,Air Baltic Corporation,08:05,,2025-10-16
BT 902,Vilnius,Air Baltic Corporation,08:10,,2025-10-16
BT 312,Riia,Air Baltic Corporation,09:05,,2025-10-16
FR 4645,Stockholm,Ryanair,09:10,,2025-10-16
AY 1014,Helsingi,Finnair,10:00,,2025-10-16
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:50,,2025-10-16
AY 1016,Helsingi,Finnair,11:00,,2025-10-16
FR 5694,Dublin,Ryanair,11:45,,2025-10-16
FR 2224,London,Ryanair,12:15,,2025-10-16
BT 314,Riia,Air Baltic Corporation,12:15,,2025-10-16
AY 1018,Helsingi,Finnair,12:55,,2025-10-16
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-16
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-16
FH 924,Antalya,Freebird Airlines,14:10,,2025-10-16
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-16
LH 881,Frankfurt,Deutsche Lufthansa,14:40,,2025-10-16
BT 815,Oslo,Air Baltic Corporation,14:55,,2025-10-16
AY 1020,Helsingi,Finnair,14:55,,2025-10-16
HOT 3423,Lamezia,Valletta Airlines,15:00,,2025-10-16
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-16
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-10-16
AY 1022,Helsingi,Finnair,16:35,,2025-10-16
BT 871,London,Air Baltic Corporation,17:00,,2025-10-16
OJ 225,Kärdla,Nyxair,17:00,,2025-10-16
AY 1024,Helsingi,Finnair,17:20,,2025-10-16
BT 853,Brüssel,Air Baltic Corporation,18:15,,2025-10-16
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2025-10-16
OJ 207,Kuressaare,Nyxair,18:30,,2025-10-16
LH 883,Frankfurt,Deutsche Lufthansa,18:45,,2025-10-16
BT 827,München,Air Baltic Corporation,19:15,,2025-10-16
W9 5446,London,Wizz Air UK,19:20,,2025-10-16
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-10-16
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:00,,2025-10-16
AY 1028,Helsingi,Finnair,20:00,,2025-10-16
BT 906,Vilnius,Air Baltic Corporation,20:35,,2025-10-16
BT 318,Riia,Air Baltic Corporation,21:25,,2025-10-16
AY 1032,Helsingi,Finnair,22:20,,2025-10-16
BT 362,Riia,Air Baltic Corporation,05:30,,2024-12-26
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-12-26
AY 1036,Helsingi,Finnair,06:00,,2024-12-26
LX 1317,Zürich,Swiss,06:05,,2024-12-26
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2024-12-26
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-12-26
BT 823,München,Air Baltic Corporation,07:05,,2024-12-26
OJ 223,Kärdla,Nyxair,07:30,,2024-12-26
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-12-26
OJ 201,Kuressaare,Nyxair,07:40,,2024-12-26
BT 881,Tenerife,Air Baltic Corporation,08:10,,2024-12-26
AY 1012,Helsingi,Finnair,08:25,,2024-12-26
BT 312,Riia,Air Baltic Corporation,08:55,,2024-12-26
AY 1014,Helsingi,Finnair,10:35,,2024-12-26
FR 736,Viin,Ryanair,11:00,,2024-12-26
BT 815,Oslo,Air Baltic Corporation,12:20,,2024-12-26
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2024-12-26
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-12-26
AY 1020,Helsingi,Finnair,14:40,,2024-12-26
BT 316,Riia,Air Baltic Corporation,15:20,,2024-12-26
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2024-12-26
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2024-12-26
BT 871,London,Air Baltic Corporation,16:00,,2024-12-26
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-12-26
BT 851,Brüssel,Air Baltic Corporation,16:45,,2024-12-26
OJ 225,Kärdla,Nyxair,17:00,,2024-12-26
FR 5605,Rooma,Ryanair,17:05,,2024-12-26
AY 1026,Helsingi,Finnair,17:45,,2024-12-26
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-12-26
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-12-26
OJ 207,Kuressaare,Nyxair,18:30,,2024-12-26
BT 906,Vilnius,Air Baltic Corporation,18:30,,2024-12-26
TK 1424,Istanbul,Turkish Airlines,18:55,,2024-12-26
FR 2224,London,Ryanair,19:35,,2024-12-26
FR 8903,Milano,Ryanair,20:40,,2024-12-26
BT 318,Riia,Air Baltic Corporation,21:25,,2024-12-26
FR 2733,Berliin,Ryanair,21:55,,2024-12-26
AY 1032,Helsingi,Finnair,22:20,,2024-12-26
FR 4623,Stockholm,Ryanair,23:10,,2024-12-26
BT 362,Riia,Air Baltic Corporation,05:30,,2025-02-03
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-02-03
AY 1036,Helsingi,Finnair,06:00,,2025-02-03
LX 1317,Zürich,Swiss,06:05,,2025-02-03
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-02-03
BT 851,Brüssel,Air Baltic Corporation,06:45,,2025-02-03
BT 904,Vilnius,Air Baltic Corporation,07:00,,2025-02-03
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-02-03
BT 811,Kopenhaagen,Air Baltic Corporation,07:30,,2025-02-03
OJ 223,Kärdla,Nyxair,07:30,,2025-02-03
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-02-03
OJ 201,Kuressaare,Nyxair,07:40,,2025-02-03
AY 1012,Helsingi,Finnair,08:25,,2025-02-03
BT 312,Riia,Air Baltic Corporation,08:55,,2025-02-03
FR 2733,Berliin,Ryanair,10:25,,2025-02-03
AY 1014,Helsingi,Finnair,10:35,,2025-02-03
BT 881,Tenerife,Air Baltic Corporation,10:40,,2025-02-03
FR 5694,Dublin,Ryanair,11:50,,2025-02-03
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-02-03
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-02-03
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2025-02-03
BT 316,Riia,Air Baltic Corporation,13:50,,2025-02-03
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-02-03
AY 1020,Helsingi,Finnair,14:40,,2025-02-03
AY 1022,Helsingi,Finnair,15:35,,2025-02-03
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-02-03
AY 1024,Helsingi,Finnair,16:35,,2025-02-03
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-02-03
OJ 225,Kärdla,Nyxair,17:00,,2025-02-03
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-02-03
FR 736,Viin,Ryanair,17:10,,2025-02-03
AY 1026,Helsingi,Finnair,17:20,,2025-02-03
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-02-03
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-02-03
OJ 207,Kuressaare,Nyxair,18:30,,2025-02-03
FR 4623,Stockholm,Ryanair,18:50,,2025-02-03
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-02-03
FR 8903,Milano,Ryanair,20:35,,2025-02-03
FR 9641,Paphos,Ryanair,20:45,,2025-02-03
BT 318,Riia,Air Baltic Corporation,21:25,,2025-02-03
W9 5446,London,Wizz Air UK,21:30,,2025-02-03
AY 1028,Helsingi,Finnair,21:30,,2025-02-03
AY 1032,Helsingi,Finnair,22:20,,2025-02-03
BT 362,Riia,Air Baltic Corporation,05:30,,2024-12-30
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-12-30
AY 1036,Helsingi,Finnair,06:00,,2024-12-30
LX 1317,Zürich,Swiss,06:05,,2024-12-30
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2024-12-30
BT 851,Brüssel,Air Baltic Corporation,06:45,,2024-12-30
BT 904,Vilnius,Air Baltic Corporation,07:00,,2024-12-30
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-12-30
BT 811,Kopenhaagen,Air Baltic Corporation,07:30,,2024-12-30
OJ 223,Kärdla,Nyxair,07:30,,2024-12-30
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-12-30
OJ 201,Kuressaare,Nyxair,07:40,,2024-12-30
AY 1012,Helsingi,Finnair,08:25,,2024-12-30
BT 312,Riia,Air Baltic Corporation,08:55,,2024-12-30
FR 2733,Berliin,Ryanair,10:25,,2024-12-30
AY 1014,Helsingi,Finnair,10:35,,2024-12-30
BT 881,Tenerife,Air Baltic Corporation,10:40,,2024-12-30
FR 5694,Dublin,Ryanair,11:50,,2024-12-30
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-12-30
TK 1422,Istanbul,Turkish Airlines,12:20,,2024-12-30
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2024-12-30
BT 316,Riia,Air Baltic Corporation,13:50,,2024-12-30
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-12-30
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,14:30,,2024-12-30
AY 1020,Helsingi,Finnair,14:40,,2024-12-30
AY 1022,Helsingi,Finnair,15:35,,2024-12-30
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-12-30
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-12-30
OJ 225,Kärdla,Nyxair,17:00,,2024-12-30
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2024-12-30
FR 736,Viin,Ryanair,17:10,,2024-12-30
AY 1026,Helsingi,Finnair,17:25,,2024-12-30
FR 4645,Stockholm,Ryanair,17:30,,2024-12-30
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-12-30
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-12-30
OJ 207,Kuressaare,Nyxair,18:30,,2024-12-30
FR 4623,Stockholm,Ryanair,18:50,,2024-12-30
TK 1424,Istanbul,Turkish Airlines,18:55,,2024-12-30
FR 8903,Milano,Ryanair,20:35,,2024-12-30
FR 9641,Paphos,Ryanair,20:45,,2024-12-30
BT 318,Riia,Air Baltic Corporation,21:25,,2024-12-30
AY 1028,Helsingi,Finnair,21:30,,2024-12-30
W9 5446,London,Wizz Air UK,21:50,,2024-12-30
AY 1032,Helsingi,Finnair,22:20,,2024-12-30
BT 362,Riia,Air Baltic Corporation,05:30,,2025-02-27
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-02-27
AY 1036,Helsingi,Finnair,06:00,,2025-02-27
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-02-27
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-02-27
BT 823,München,Air Baltic Corporation,07:05,,2025-02-27
OJ 223,Kärdla,Nyxair,07:30,,2025-02-27
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-02-27
OJ 201,Kuressaare,Nyxair,07:40,,2025-02-27
HN 3453,Sharm El Sheikh,Heston Airlines,08:00,,2025-02-27
BT 881,Tenerife,Air Baltic Corporation,08:10,,2025-02-27
AY 1012,Helsingi,Finnair,08:25,,2025-02-27
BT 312,Riia,Air Baltic Corporation,08:55,,2025-02-27
AY 1014,Helsingi,Finnair,10:35,,2025-02-27
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-02-27
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-02-27
AY 1020,Helsingi,Finnair,14:40,,2025-02-27
BT 316,Riia,Air Baltic Corporation,15:20,,2025-02-27
BT 1019,Gran Canaria,Air Baltic Corporation,15:30,,2025-02-27
AY 1022,Helsingi,Finnair,15:35,,2025-02-27
BT 871,London,Air Baltic Corporation,16:00,,2025-02-27
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-02-27
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-02-27
AY 1024,Helsingi,Finnair,16:55,,2025-02-27
OJ 225,Kärdla,Nyxair,17:00,,2025-02-27
FR 5605,Rooma,Ryanair,17:05,,2025-02-27
AY 1026,Helsingi,Finnair,17:20,,2025-02-27
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-02-27
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-02-27
OJ 207,Kuressaare,Nyxair,18:30,,2025-02-27
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-02-27
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-02-27
FR 2224,London,Ryanair,19:35,,2025-02-27
FR 8903,Milano,Ryanair,20:40,,2025-02-27
AY 1028,Helsingi,Finnair,21:15,,2025-02-27
BT 318,Riia,Air Baltic Corporation,21:25,,2025-02-27
AY 1032,Helsingi,Finnair,22:20,,2025-02-27
BT 362,Riia,Air Baltic Corporation,05:30,,2025-01-03
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-03
AY 1036,Helsingi,Finnair,06:00,,2025-01-03
LX 1317,Zürich,Swiss,06:05,,2025-01-03
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-01-03
BT 821,Berliin,Air Baltic Corporation,07:00,,2025-01-03
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-01-03
OJ 223,Kärdla,Nyxair,07:30,,2025-01-03
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-01-03
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-03
BT 879,Malaga,Air Baltic Corporation,07:40,,2025-01-03
BT 881,Tenerife,Air Baltic Corporation,07:45,,2025-01-03
AY 1012,Helsingi,Finnair,08:25,,2025-01-03
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-03
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-01-03
FR 4764,Milano,Ryanair,10:45,,2025-01-03
FR 330,Veneetsia-Treviso,Ryanair,11:20,,2025-01-03
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-01-03
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-01-03
LH 881,Frankfurt,Deutsche Lufthansa,13:40,,2025-01-03
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-01-03
FR 4623,Stockholm,Ryanair,14:20,,2025-01-03
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,14:30,,2025-01-03
AY 1020,Helsingi,Finnair,14:40,,2025-01-03
BT 316,Riia,Air Baltic Corporation,15:20,,2025-01-03
AY 1022,Helsingi,Finnair,15:35,,2025-01-03
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-01-03
AY 1024,Helsingi,Finnair,16:30,,2025-01-03
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-01-03
OJ 225,Kärdla,Nyxair,17:00,,2025-01-03
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-01-03
AY 1026,Helsingi,Finnair,17:20,,2025-01-03
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-03
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-03
BT 811,Kopenhaagen,Air Baltic Corporation,18:30,,2025-01-03
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-03
FR 9641,Paphos,Ryanair,19:45,,2025-01-03
FR 736,Viin,Ryanair,21:15,,2025-01-03
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-03
FR 2224,London,Ryanair,21:40,,2025-01-03
W9 5446,London,Wizz Air UK,21:45,,2025-01-03
AY 1028,Helsingi,Finnair,21:45,,2025-01-03
AY 1032,Helsingi,Finnair,22:20,,2025-01-03
BT 1879,Malaga,Air Baltic Corporation,23:00,,2025-01-03
4M 936,Antalya,Mavi Gök Airlines (MGA),,,2024-09-12
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-09-12
FH 418,Antalya,Freebird Airlines,04:30,,2024-09-12
TK 3025,Antalya,Turkish Airlines,04:45,,2024-09-12
BT 362,Riia,Air Baltic Corporation,05:35,,2024-09-12
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-09-12
AY 1036,Helsingi,Finnair,06:00,,2024-09-12
LX 1317,Zürich,Swiss,06:05,,2024-09-12
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-09-12
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-09-12
AY 1012,Helsingi,Finnair,06:55,,2024-09-12
BT 823,München,Air Baltic Corporation,07:20,,2024-09-12
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-09-12
OJ 223,Kärdla,Nyxair,07:30,,2024-09-12
OJ 201,Kuressaare,Nyxair,07:40,,2024-09-12
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-09-12
